
 total force (fx,fy,fz) for set POSTERIOR_DURA and time  0.1875000E+00

        1.082855E-03  2.168404E-18 -2.473890E-04

 displacements (vx,vy,vz) for set POSTERIOR_DURA and time  0.1875000E+00

      3446  0.000000E+00  0.000000E+00  0.000000E+00
      3449  0.000000E+00  0.000000E+00  0.000000E+00
      3452  0.000000E+00  0.000000E+00  0.000000E+00
      3455  0.000000E+00  0.000000E+00  0.000000E+00
      3458  0.000000E+00  0.000000E+00  0.000000E+00
      3461  0.000000E+00  0.000000E+00  0.000000E+00
      3464  0.000000E+00  0.000000E+00  0.000000E+00
      3677  0.000000E+00  0.000000E+00  0.000000E+00
      3680  0.000000E+00  0.000000E+00  0.000000E+00
      3683  0.000000E+00  0.000000E+00  0.000000E+00
      3686  0.000000E+00  0.000000E+00  0.000000E+00
      3689  0.000000E+00  0.000000E+00  0.000000E+00
      3692  0.000000E+00  0.000000E+00  0.000000E+00
      3875  0.000000E+00  0.000000E+00  0.000000E+00
      3878  0.000000E+00  0.000000E+00  0.000000E+00
      3881  0.000000E+00  0.000000E+00  0.000000E+00
      3884  0.000000E+00  0.000000E+00  0.000000E+00
      3887  0.000000E+00  0.000000E+00  0.000000E+00
      3890  0.000000E+00  0.000000E+00  0.000000E+00
      4073  0.000000E+00  0.000000E+00  0.000000E+00
      4076  0.000000E+00  0.000000E+00  0.000000E+00
      4079  0.000000E+00  0.000000E+00  0.000000E+00
      4082  0.000000E+00  0.000000E+00  0.000000E+00
      4085  0.000000E+00  0.000000E+00  0.000000E+00
      4236  0.000000E+00  0.000000E+00  0.000000E+00
      4237  0.000000E+00  0.000000E+00  0.000000E+00
      4238  0.000000E+00  0.000000E+00  0.000000E+00
      4239  0.000000E+00  0.000000E+00  0.000000E+00
      4240  0.000000E+00  0.000000E+00  0.000000E+00
      4241  0.000000E+00  0.000000E+00  0.000000E+00
      4242  0.000000E+00  0.000000E+00  0.000000E+00
      4243  0.000000E+00  0.000000E+00  0.000000E+00
      4244  0.000000E+00  0.000000E+00  0.000000E+00
      4245  0.000000E+00  0.000000E+00  0.000000E+00
      4246  0.000000E+00  0.000000E+00  0.000000E+00
      4247  0.000000E+00  0.000000E+00  0.000000E+00
      4248  0.000000E+00  0.000000E+00  0.000000E+00
      4249  0.000000E+00  0.000000E+00  0.000000E+00
      4250  0.000000E+00  0.000000E+00  0.000000E+00
      4251  0.000000E+00  0.000000E+00  0.000000E+00
      4252  0.000000E+00  0.000000E+00  0.000000E+00
      4253  0.000000E+00  0.000000E+00  0.000000E+00
      4254  0.000000E+00  0.000000E+00  0.000000E+00
      4255  0.000000E+00  0.000000E+00  0.000000E+00
      4256  0.000000E+00  0.000000E+00  0.000000E+00
      4467  0.000000E+00  0.000000E+00  0.000000E+00
      4468  0.000000E+00  0.000000E+00  0.000000E+00
      4469  0.000000E+00  0.000000E+00  0.000000E+00
      4470  0.000000E+00  0.000000E+00  0.000000E+00
      4471  0.000000E+00  0.000000E+00  0.000000E+00
      4472  0.000000E+00  0.000000E+00  0.000000E+00
      4473  0.000000E+00  0.000000E+00  0.000000E+00
      4474  0.000000E+00  0.000000E+00  0.000000E+00
      4475  0.000000E+00  0.000000E+00  0.000000E+00
      4476  0.000000E+00  0.000000E+00  0.000000E+00
      4477  0.000000E+00  0.000000E+00  0.000000E+00
      4478  0.000000E+00  0.000000E+00  0.000000E+00
      4479  0.000000E+00  0.000000E+00  0.000000E+00
      4480  0.000000E+00  0.000000E+00  0.000000E+00
      4481  0.000000E+00  0.000000E+00  0.000000E+00
      4482  0.000000E+00  0.000000E+00  0.000000E+00
      4483  0.000000E+00  0.000000E+00  0.000000E+00
      4484  0.000000E+00  0.000000E+00  0.000000E+00
      4665  0.000000E+00  0.000000E+00  0.000000E+00
      4666  0.000000E+00  0.000000E+00  0.000000E+00
      4667  0.000000E+00  0.000000E+00  0.000000E+00
      4668  0.000000E+00  0.000000E+00  0.000000E+00
      4669  0.000000E+00  0.000000E+00  0.000000E+00
      4670  0.000000E+00  0.000000E+00  0.000000E+00
      4671  0.000000E+00  0.000000E+00  0.000000E+00
      4672  0.000000E+00  0.000000E+00  0.000000E+00
      4673  0.000000E+00  0.000000E+00  0.000000E+00
      4674  0.000000E+00  0.000000E+00  0.000000E+00
      4675  0.000000E+00  0.000000E+00  0.000000E+00
      4676  0.000000E+00  0.000000E+00  0.000000E+00
      4677  0.000000E+00  0.000000E+00  0.000000E+00
      4678  0.000000E+00  0.000000E+00  0.000000E+00
      4679  0.000000E+00  0.000000E+00  0.000000E+00
      4680  0.000000E+00  0.000000E+00  0.000000E+00
      4681  0.000000E+00  0.000000E+00  0.000000E+00
      4682  0.000000E+00  0.000000E+00  0.000000E+00
      4863  0.000000E+00  0.000000E+00  0.000000E+00
      4864  0.000000E+00  0.000000E+00  0.000000E+00
      4865  0.000000E+00  0.000000E+00  0.000000E+00
      4866  0.000000E+00  0.000000E+00  0.000000E+00
      4867  0.000000E+00  0.000000E+00  0.000000E+00
      4868  0.000000E+00  0.000000E+00  0.000000E+00
      4869  0.000000E+00  0.000000E+00  0.000000E+00
      4870  0.000000E+00  0.000000E+00  0.000000E+00
      4871  0.000000E+00  0.000000E+00  0.000000E+00
      4872  0.000000E+00  0.000000E+00  0.000000E+00
      4873  0.000000E+00  0.000000E+00  0.000000E+00
      4874  0.000000E+00  0.000000E+00  0.000000E+00
